,shop,phone,location
5149,행복나눔복권방,092-959-7764,광주 광산구 하남동 785 105호 GS편의점
5150,대박복권방,,"광주 북구 동림동 1330 하늘채 118동 1층 5호, 상가건물"
5151,씨유주월일등점나눔로또,062-651-3540,광주 남구 주월동 1264-6
5152,세븐일레븐 송정로또,061-951-4327,광주 광산구 송정1동 707-3 세븐일레븐
5153,씨유 쌍촌역점,062-385-1260,광주 서구 화정1동 842-27 CU편의점내
5154,제일로또,062-383-3248,광주 서구 상무2동 1222-4
5155,무등로또점,,광주 북구 두암동 568-8 CU광주무등점내
5156,행운로또(치평동),,광주 서구 치평동 1324-4 CU편의점내
5157,CU(광주매곡점),062-573-4489,광주 북구 매곡동 42-5번지
5158,로또카페,062-371-8300,광주 서구 금호1동 724-3
5159,알리바이로또,062-959-1281,광주 광산구 장덕동 505-86 가동 101호 알리바이
5160,로또 첨단스타점,,광주 광산구 첨단1동 667-7 세븐일레븐
5161,대박나라,,광주 서구 치평동 1184-2
5162,알리바이(송정),062-941-1282,광주 광산구 송정동 800-4 알리바이
5163,진곡산단로또,,광주 광산구 오선동 658 1층
5164,귀족복방,062-233-6868,광주 서구 상무2동 1224-3
5165,운수대통,062-456-5363,광주 광산구 운수동 25-1 1층 운수대통
5166,황금로또,062-571-0540,광주 북구 용두동 282-6
5167,1등로또방,062-223-3535,광주 동구 계림동 378-3
5168,황금알복권,,광주 서구 쌍촌동 952-1
5169,알리바이 하남점,062-956-1888,광주 광산구 하남동 650 102호 알리바이 내
5170,행운드림,,광주 남구 주월1동 968-26
5171,홈마트복권,062-225-2582,광주 동구 지산동 507-9 홈마트내
5172,에드가로또,062-373-1105,광주 서구 상무2동 1006-18 1층 101호(에드가리움1차)
5173,로또클럽,,광주 서구 상무2동 1244-9
5174,만복로또,,광주 북구 용봉동 1150-1 대화아파트 상가동 103호
5175,서민의꿈로또판매점,,광주 서구 양동 47
5176,고래복권,,광주 동구 호남동 37-2
5190,코사마트크로바점,063-275-6171,전북 전주시 덕진구 금암동 1580-14번지
5191,제일쇼핑,063-835-5553,전북 익산시 영등동 768-1 제일상가109-104호
5192,미르복권편의점,063-445-0668,전북 군산시 수송동 68-20번지
5193,아리랑복권방,063-225-1652,전북 전주시 완산구 효자동1가 622-8번지
5194,천하명당산북점,063-466-1745,전북 군산시 산북동 3541-10번지
5195,은혜복권방,063-253-3363,전북 전주시 완산구 서신동 796-4번지
5196,복권나라,063-224-4130,전북 전주시 완산구 삼천동1가 602-4번지
5197,복권세상,063-271-5248,전북 전주시 덕진구 인후동2가 236-138번지
5198,팡팡복권마트.잡화슈퍼,063-251-7764,전북 전주시 덕진구 금암1동 460-30
5199,신대박복권방,,전북 전주시 덕진구 금암동 760-15
5200,노다지복권방,063-228-2571,전북 전주시 완산구 삼천동1가 595번지
5201,복권나라,063-905-0322,전북 전주시 완산구 중화산동2가 114 1층
5202,대박복권방,063-232-2977,전북 전주시 완산구 서완산동2가 360-9번지
5203,여기있었네복권방,063-271-3258,전북 전주시 완산구 고사동 222-1번지
5204,복권백화점,063-535-4744,전북 정읍시 수성동 579-8번지
5205,여기있었네복권방,063-546-6452,전북 김제시 요촌동 474-3번지
5206,일등복권방,063-838-3390,전북 익산시 부송동 781-3
5207,희망복권,063-855-2249,전북 익산시 마동 166-58번지
5208,행복복권나라,063-857-6670,전북 익산시 남중동 266-6번지
5209,운수대통복권방,063-833-0533,전북 익산시 부송동 710-23
5210,부자복권방,063-445-7227,전북 군산시 대명동 138-12번지
5211,서영상사(순창샘물),063-466-6953,전북 군산시 소룡동 1538-3번지
5212,대박천국,063-466-6414,전북 군산시 소룡동 608-4
5213,도깨비복권방,063-468-5554,전북 군산시 문화동 34-7번지
5214,천하명당복권방,063-858-3274,전북 익산시 모현동1가 186-71번지
5215,꽃샘슈퍼,063-283-4881,전북 전주시 완산구 전동 65-1
5216,동서슈퍼,063-286-7370,전북 전주시 완산구 경원동1가 2-14번지
5217,GS25 전주팔달로점,063-284-3395,전북 전주시 완산구 경원동3가 64-6 GS25 내
5218,용덕슈퍼,063-547-5775,전북 김제시 요촌동 160-8번지
5219,성운슈퍼,063-547-2084,전북 김제시 신풍동 37-3번지
5220,비사벌쇼핑,063-547-9025,전북 김제시 신풍동 595
5221,복돼지복권방,063-832-9603,전북 익산시 모현동1가 865 배산시티프라자 1층 107호
5222,대흥슈퍼,063-855-0372,전북 익산시 창인동1가 203-3번지
5223,다모아마트,063-854-2720,전북 익산시 금강동 364-1번지 대신쉐르빌상가103호
5224,사랑슈퍼,063-856-3537,전북 익산시 남중동 36-47번지
5225,전원슈퍼,063-463-0771,전북 군산시 나운동 1255-8번지
5226,현대마트휴게실,063-445-9206,전북 군산시 경암동 674-25번지
5227,누가마트,063-446-8200,전북 군산시 조촌동 776-14번지
5228,동남슈퍼,063-582-4406,전북 부안군 부안읍 동중리 130-5
5229,롯데마트,063-468-6878,전북 군산시 나운동 345번지
5230,로또팡팡 토토팡팡,063-465-3639,전북 군산시 지곡동 525-1번지
5231,신일마트,063-463-7510,전북 군산시 나운동 156-2번지
5232,한성슈퍼,063-854-2722,전북 익산시 평화동 247-6번지
5233,팡팡복권방,063-852-4118,전북 익산시 갈산동 168번지
5234,제일복권,063-277-8008,전북 전주시 완산구 효자5동 1157-4 161호
5235,황금복권방,063-837-3651,전북 익산시 영등2동 803-4 1층 큰사랑마트 내
5236,일등로또방,063-236-9183,전북 전주시 완산구 평화동1가 558-1번지
5237,로또편의점,063-241-7754,전북 전주시 덕진구 인후동1가 920-5번지
5238,행운열차,063-537-9977,전북 정읍시 상동 655-15 문구플러스 옆
5239,플러스복권방,063-835-0990,전북 익산시 영등동 822번지
5240,모현로또방,063-853-0047,전북 익산시 모현동1가 297-42번지
5241,혜성프라자,063-862-1900,전북 익산시 함열읍 와리 547-1번지
5242,스타토토로또슈퍼,063-852-0440,전북 익산시 마동 370-5번지
5243,농산물직판장,063-463-5711,전북 군산시 나운2동 501번지
5244,동아전업사,063-212-6369,전북 전주시 덕진구 팔복동2가 247-13번지
5245,로또편의점,063-254-6388,전북 전주시 덕진구 덕진동 1267-18
5246,다농현대보석,063-254-5211,전북 전주시 덕진구 송천동2가 587-5번지
5247,삼창복권방,063-451-7798,전북 군산시 조촌동 828-7번지
5248,돈방석,063-915-0810,전북 익산시 송학동 238-23번지
5249,소요편의점,063-857-8008,전북 익산시 동산동 613-1번지
5250,로또복권방,063-833-8766,전북 익산시 부송동 1050-1 1층
5251,카카오복권방,063-833-2123,전북 익산시 금마면 동고도리 697-4번지
5252,월드복권방,063-852-0017,전북 익산시 주현동 228-22번지
5253,춘향로또,063-632-7194,전북 남원시 향교동 277-6
5254,꿈나라복권방,063-653-5346,전북 순창군 순창읍 남계리 335번지
5255,대영멋쟁이마트,063-291-5882,전북 완주군 삼례읍 삼례리 297-10
5256,삼례로또복권,063-291-8311,전북 완주군 삼례읍 삼례리 910-20번지
5257,오성슈퍼복권방,063-275-5847,전북 전주시 덕진구 덕진동2가 20번지
5258,에덴로또,063-214-2133,전북 전주시 덕진구 동산동 566-17번지
5259,돈방석,063-278-8632,전북 전주시 완산구 서신동 831-3번지
5260,100억만들기,063-241-9560,전북 전주시 덕진구 송천동2가 354-3
5261,대명복권방,,전북 전주시 덕진구 우아1동 594-5번지
5262,팡팡로또복권방,063-242-8875,전북 전주시 덕진구 인후동1가 626-3
5263,대박복권방,063-242-1860,전북 전주시 덕진구 인후동1가 846-5
5264,로또방,063-225-6857,전북 전주시 완산구 평화동2가 341-3번지
5265,대흥당,063-532-8858,전북 정읍시 시기동 431-2
5266,고인돌대박천국,063-561-5888,전북 고창군 고창읍 읍내리 656번지
5267,클로버복권샵,063-471-5588,전북 군산시 미장동 51-1
5268,제일로또복권방,063-468-0755,전북 군산시 미룡동 843-5번지
5269,부영2차문구,063-548-5454,전북 김제시 검산동 1032번지
5270,로또복권판매도통점,063-636-4883,전북 남원시 도통동 584-1번지
5271,로또복권토토위드미완주공단점,063-263-3326,전북 완주군 봉동읍 둔산리 903-2번지
5272,봉황로또,063-642-7572,전북 임실군 임실읍 이도리 36
5273,금암복권방,063-278-2031,전북 전주시 덕진구 금암동 526-30번지
5274,참깨열쇠.복권,063-224-1305,전북 전주시 완산구 효자동1가 669-4번지 1층
5275,로또복권방,063-225-0645,전북 전주시 완산구 평화동2가 569-2번지
5276,대박토론방,063-236-4248,전북 전주시 완산구 평화동2가 844-2 아리울명가 내
5277,운수대통복권샵,063-229-7006,전북 전주시 완산구 중화산동2가 755-8번지
5278,LH로또,063-228-0280,전북 전주시 완산구 효자동2가 1316-4번지
5279,복돼지복권방,063-225-8274,전북 전주시 완산구 중화산동2가 693-2
5280,로또복권방,063-532-8235,전북 정읍시 수성동 917-1 수성 주공3차 단지내 CU편의점
5281,복권나라정읍점,063-536-2667,전북 정읍시 시기동 181-3번지
5282,그린복권방,063-445-7996,전북 군산시 나운1동 767-12
5283,팡팡로또복권,070-8221-4650,전북 김제시 요촌동 293-8번지
5284,국민로또방,063-546-3369,전북 김제시 요촌동 255-6번지
5285,행운복권방,063-544-6116,전북 김제시 요촌동 230-5
5286,로또송학,063-854-3642,전북 익산시 함열읍 와리 1539번지 휴먼시아 상가104호
5287,복조리복권방,063-351-0998,전북 장수군 장계면 장계리 351-8번지
5288,로또판매점,063-351-1717,전북 장수군 장수읍 장수리 277-1번지
5289,관통로또,063-232-0645,전북 전주시 완산구 중앙동1가 33-1번지
5290,한진롯또대박판매점,,전북 고창군 부안면 중흥리 139 전북 고창군 복분자로 900 일심이용원
5291,복드림로또복권방,063-461-3736,전북 군산시 문화동 909-3번지
5292,대박로또,063-854-8550,전북 익산시 어양동 606-1
5293,왕대박복권,063-241-7274,전북 전주시 덕진구 덕진동2가 번지
5294,복권매니아,063-272-0814,전북 전주시 덕진구 덕진동1가 1400-3번지
5295,대박복권방,070-8194-9981,전북 김제시 요촌동 117-10번지
5296,행운복권방,063-856-2528,전북 익산시 남중동 534-60 1층
5297,행운복권방,063-563-2183,전북 고창군 고창읍 월곡리 636번지
5298,복권나라,063-452-5412,전북 군산시 대야면 지경리 731-2번지
5299,종합복권판매소,063-446-9468,전북 군산시 흥남동 398-18
5300,골드복권방,063-445-1212,전북 군산시 중앙로2가 1-1번지
5301,도깨비복권방,063-445-9588,전북 군산시 삼학동 313-17번지
5302,영유통(로또복권),063-468-6541,전북 군산시 미룡동 896-3번지
5303,인생역전복권방,063-442-7922,전북 군산시 문화동 536-2
5304,남원복권방,063-636-6325,전북 남원시 금동 565-17번지
5305,부안복권방,063-581-3256,전북 부안군 부안읍 서외리 7-11번지
5306,정관장홍삼부안점,063-581-4987,전북 부안군 부안읍 선은리 131-6번지
5307,순창복권방,063-653-0203,전북 순창군 순창읍 남계리 207-6번지
5308,소라복권방,063-854-4201,전북 익산시 신동 817-34번지
5309,현텔레콤,063-242-3986,전북 전주시 덕진구 인후동1가 928-1
5310,행운하우스,063-251-0810,전북 전주시 덕진구 송천동1가 596-25번지
5311,중앙복권방,063-272-1665,전북 전주시 완산구 태평동 8-9번지
5312,Letsgo복권유통,063-246-4530,전북 전주시 덕진구 인후동1가 904-1번지
5313,Letsgo복권방(동산점),063-213-2109,전북 전주시 덕진구 여의동 580-5
5314,뉴팡팡복권,063-212-5382,전북 전주시 덕진구 반월동 385-3번지
5315,황금복권마트,063-276-9888,전북 전주시 덕진구 송천동1가 107-179번지
5316,찬스복권방,063-277-6575,전북 전주시 덕진구 진북동 407-4번지
5317,벼락부자,,전북 정읍시 연지동 343-15번지
5318,우정슈퍼,063-466-4570,전북 군산시 소룡동 1535-15
5319,금강안경원,063-442-9911,전북 군산시 중앙로1가 9-8
5320,천사복권방,063-858-5464,전북 익산시 인화동1가 69-15번지
5321,시영마트,063-831-1355,전북 익산시 부송동 1040번지
5322,진로베스토아,063-857-1897,전북 익산시 영등동 210-5번지
5323,동산마트,063-834-8249,전북 익산시 영등동 689-9번지
5324,프랜드마트두산점,063-252-3441,전북 전주시 덕진구 금암2동 1576-52
5325,부업동아리,063-272-5509,전북 전주시 덕진구 송천동1가 387-1
5326,대박복권방,063-277-9300,전북 전주시 덕진구 송천1동 245-1번지
5327,이마트24,070-8225-3469,전북 전주시 덕진구 우아1동 746-40번지
5328,주공홈마트,063-228-8850,전북 전주시 완산구 삼천3동 766-2번지 주공5단지 상가101호
5329,엉터리마트,063-532-7773,전북 정읍시 상동 225-4번지
5330,대박찬스,063-532-6862,전북 정읍시 상동 743-34번지
5331,슈퍼스타,063-535-3355,전북 정읍시 초산동 418-5 샘골 핸드폰 매장
5332,훼미리마트 우아대로점,063-246-2949,전북 전주시 덕진구 우아동2가 866-1번지
5333,안경매니져,063-227-4242,전북 전주시 완산구 삼천동1가 287-14번지
5334,신일복권방,063-653-1900,전북 순창군 순창읍 순화리 114-1번지 순창터미널내이동통신
5335,혁신나눔로또,063-285-9252,전북 완주군 이서면 갈산리 650
5336,영은,,전북 남원시 죽항동 278
5337,GS25(전주중앙점),063-232-2527,전북 전주시 완산구 고사동 155-3번지
5338,CU(군산대점),063-462-9810,전북 군산시 미룡동 867-5번지
5339,CU(전주우아점),063-241-9434,전북 전주시 덕진구 우아동3가 746-20번지
5340,CU(익산동산점),063-855-1683,전북 익산시 동산동 607-4번지
5341,GS25(뉴전주남중점),063-283-1825,전북 전주시 완산구 평화동1가 445-9번지 101호
